customer_id,first_name,last_name,customer_type,b2b_flag,account_type,loyalty_id,tax_id,payment_terms,credit_limit,parent_customer_id,is_active_flag,date_opened,manor_or_quarter,holdfast_name,town_or_keep,realm,status
9019,Merchant Guild 9019,,Business,True,Wholesale,,TAX-THE-9019,Net 30,22295.0,,True,2024-12-17,King's Road District,Harbor Ward,Oldtown,The Reach,Active
9020,Merchant Guild 9020,,Business,True,Wholesale,,TAX-THE-9020,Net 30,28797.0,,True,2024-12-10,Oldtown Harbor,West Market,Highgarden,The Reach,Active
7001,YARA ,tarly,Consumer,False,Standard,,,Prepaid,,,True,2025-04-11,Market Quarter,West Market,Oldtown,The Reach,Active
7002,Daenerys,Bolton,Consumer,False,Standard,,,Prepaid,,,True,2024-09-09,Market Quarter,Garden Terrace,Lannisport,The Westerlands,Active
7003,Grey,Flowers,Consumer,False,Standard,,,Prepaid,,,True,2025-01-06,Oldtown Harbor,West Market,Lannisport,The Reach,Active
7004,Jaime,Karstark,Consumer,False,Loyalty,LP-443640,,Prepaid,,,True,2024-12-13,Oldtown Harbor,West Market,Oldtown,The Stormlands,Active
7005,Gilly,Lannister,Consumer,False,Loyalty,,,Prepaid,,,True,2025-08-15,Garden Terrace,East Rampart,Highgarden,Dorne,Active
7006,Catelyn,Frey,Consumer,False,Loyalty,LP-449047,,Prepaid,,,True,2025-02-15,King's Road District,Harbor Ward,Lannisport,The Reach,Active
7007,Samwell,Lannister,Consumer,False,Standard,LP-832422,,Prepaid,,,True,2025-04-03,Oldtown Harbor,Harbor Ward,White Harbor,The North,Active
7008,Robb,Manderly,Consumer,False,Loyalty,LP-944172,,Prepaid,,,True,2025-04-04,Oldtown Harbor,West Market,Oldtown,The Stormlands,Active
7009,Theon,Waters,Consumer,False,Standard,LP-806424,,Prepaid,,,True,2024-11-01,King's Road District,East Rampart,Lannisport,Crownlands,Active
7010,Daenerys,Greyjoy,Consumer,False,Loyalty,,,Prepaid,,,True,2025-04-15,Harbor Ward,Garden Terrace,White Harbor,The North,Active
7011,Yara,Dayne,Consumer,False,Loyalty,,,Prepaid,,,True,2024-08-19,King's Road District,Harbor Ward,Lannisport,The Vale,Active
7012,Robb,,Consumer,False,Standard,,,Prepaid,,,True,2025-07-30,King's Road District,East Rampart,King's Landing,The Stormlands,Active
7013,Ellaria,Flowers,Consumer,False,Loyalty,LP-866760,,Prepaid,,,True,2024-07-09,King's Road District,Harbor Ward,King's Landing,The Reach,Active
7014,Tyrion,,Consumer,False,Standard,,,Prepaid,,,True,2025-03-19,Harbor Ward,Garden Terrace,King's Landing,The Reach,Active
7015,Arya,Storm,Consumer,False,Loyalty,LP-939794,,Prepaid,,,True,2025-08-29,Oldtown Harbor,West Market,Highgarden,Iron Islands,Active
7016,Catelyn,Storm,Consumer,False,Standard,,,Prepaid,,,True,2025-09-18,Market Quarter,West Market,King's Landing,Iron Islands,Active
7017,Oberyn,Hightower,Consumer,False,Standard,LP-905256,,Prepaid,,,True,2025-05-30,Garden Terrace,South Keep,White Harbor,Dorne,Active
7018,Sansa,Tyrell,Consumer,False,Standard,LP-211420,,Prepaid,,,True,2025-01-11,Harbor Ward,West Market,Gulltown,The Reach,Active
7019,Oberyn,Tyrell,Consumer,False,Loyalty,LP-870366,,Prepaid,,,True,2024-08-05,Harbor Ward,Garden Terrace,King's Landing,Iron Islands,Active
7020,Robb,Waters,Consumer,False,Standard,LP-648154,,Prepaid,,,True,2024-05-13,Oldtown Harbor,West Market,Gulltown,The Vale,Active
7021,JAIME ,snow,Consumer,False,Loyalty,,,Prepaid,,,True,2025-07-07,Oldtown Harbor,East Rampart,Oldtown,The Stormlands,Active
7022,Lyanna,Dayne,Consumer,False,Standard,,,Prepaid,,,True,2025-07-30,Oldtown Harbor,West Market,Oldtown,The Stormlands,Active
7023,Margaery,Septa,Consumer,False,Loyalty,,,Prepaid,,,True,2025-05-07,Harbor Ward,Garden Terrace,Oldtown,The Reach,Active
7024,Podrick,Martell,Consumer,False,Loyalty,,,Prepaid,,,True,2024-04-29,Oldtown Harbor,West Market,White Harbor,The Stormlands,Active
7025,Grey,Karstark,Consumer,False,Loyalty,LP-773414,,Prepaid,,,True,2025-02-14,Citadel Ward,West Market,Gulltown,Dorne,Active
7026,Grey,Payne,Consumer,False,Loyalty,LP-432504,,Prepaid,,,True,2025-02-17,Garden Terrace,Harbor Ward,White Harbor,The Riverlands,Active
7027,Eddard,,Consumer,False,Standard,LP-609409,,Prepaid,,,True,2024-06-11,Garden Terrace,West Market,King's Landing,The Reach,Active
7028,Ned,Lannister,Consumer,False,Loyalty,LP-854368,,Prepaid,,,True,2025-09-17,Harbor Ward,South Keep,Highgarden,Crownlands,Active
7029,Cersei,Frey,Consumer,False,Loyalty,LP-406729,,Prepaid,,,True,2024-09-26,Market Quarter,South Keep,Gulltown,The Reach,Active
7030,Ned,Lannister,Consumer,False,Loyalty,LP-156255,,Prepaid,,,True,2025-02-05,Citadel Ward,East Rampart,Highgarden,Crownlands,Active
7031,Yara,Tarly,Consumer,False,Loyalty,,,Prepaid,,,True,2025-09-20,Oldtown Harbor,Harbor Ward,Oldtown,Crownlands,Active
7032,Stannis,Hill,Consumer,False,Standard,,,Prepaid,,,True,2024-05-21,Oldtown Harbor,Harbor Ward,White Harbor,The Vale,Active
7033,Catelyn,Tyrell,Consumer,False,Loyalty,LP-453490,,Prepaid,,,True,2024-06-09,Citadel Ward,East Rampart,Gulltown,The Vale,Active
7034,Sansa,Tully,Consumer,False,Loyalty,LP-190714,,Prepaid,,,True,2024-05-17,Market Quarter,Garden Terrace,King's Landing,The North,Active
7035,Ned,Baratheon,Consumer,False,Standard,,,Prepaid,,,True,2025-05-08,Oldtown Harbor,West Market,Oldtown,Crownlands,Active
7036,Arya,Manderly,Consumer,False,Loyalty,LP-407091,,Prepaid,,,True,2025-05-29,Harbor Ward,Harbor Ward,White Harbor,The Reach,Active
7037,Daenerys,,Consumer,False,Loyalty,,,Prepaid,,,True,2025-07-28,Citadel Ward,North Gate,King's Landing,Dorne,Active
7038,Daenerys,Tarly,Consumer,False,Standard,LP-462129,,Prepaid,,,True,2024-07-22,Oldtown Harbor,East Rampart,Oldtown,The Reach,Active
7039,Missandei,Storm,Consumer,False,Loyalty,LP-220746,,Prepaid,,,True,2025-08-31,Garden Terrace,East Rampart,Lannisport,The North,Active
7040,Grey,Septa,Consumer,False,Loyalty,,,Prepaid,,,True,2025-04-23,Market Quarter,East Rampart,Highgarden,The North,Active
7041,Olenna,Snow,Consumer,False,Standard,LP-152214,,Prepaid,,,True,2024-10-19,Market Quarter,South Keep,White Harbor,The Vale,Active
7042,Oberyn,Greyjoy,Consumer,False,Loyalty,LP-688895,,Prepaid,,,True,2025-07-03,Oldtown Harbor,Harbor Ward,Gulltown,Dorne,Active
7043,Daenerys,Frey,Consumer,False,Loyalty,LP-149107,,Prepaid,,,True,2024-09-29,Garden Terrace,West Market,White Harbor,The Vale,Active
7044,Daenerys,,Consumer,False,Standard,LP-229367,,Prepaid,,,True,2024-10-25,Oldtown Harbor,Harbor Ward,Gulltown,Iron Islands,Active
7045,Eddard,Martell,Consumer,False,Loyalty,,,Prepaid,,,True,2025-07-10,King's Road District,West Market,King's Landing,The Stormlands,Active
7046,Cersei,Karstark,Consumer,False,Standard,LP-520211,,Prepaid,,,True,2024-11-27,Garden Terrace,North Gate,Highgarden,Iron Islands,Active
7047,Jaime,Septa,Consumer,False,Standard,LP-499251,,Prepaid,,,True,2024-06-27,King's Road District,South Keep,White Harbor,Dorne,Active
7048,SAMWELL ,mormont,Consumer,False,Standard,,,Prepaid,,,True,2024-07-22,Citadel Ward,South Keep,White Harbor,Iron Islands,Active
7049,Grey,Waters,Consumer,False,Loyalty,,,Prepaid,,,True,2025-06-22,King's Road District,North Gate,Oldtown,Crownlands,Active
7050,Jaime,Hill,Consumer,False,Standard,LP-980197,,Prepaid,,,True,2024-04-21,Garden Terrace,West Market,Highgarden,Iron Islands,Active
7051,Gilly,Stark,Consumer,False,Standard,,,Prepaid,,,True,2025-05-18,Citadel Ward,North Gate,White Harbor,The North,Active
7052,Robb,,Consumer,False,Loyalty,,,Prepaid,,,True,2024-08-21,King's Road District,Harbor Ward,King's Landing,The Riverlands,Active
7053,Jon,Karstark,Consumer,False,Loyalty,LP-165757,,Prepaid,,,True,2024-05-31,Citadel Ward,North Gate,Gulltown,The Westerlands,Active
7054,Oberyn,,Consumer,False,Standard,LP-964469,,Prepaid,,,True,2024-06-18,Garden Terrace,Garden Terrace,White Harbor,The Stormlands,Active
7055,Tyrion,Baratheon,Consumer,False,Standard,,,Prepaid,,,True,2024-12-17,Market Quarter,East Rampart,Highgarden,The Stormlands,Active
7056,Jaime,Bolton,Consumer,False,Standard,,,Prepaid,,,True,2025-04-01,Oldtown Harbor,North Gate,King's Landing,The Vale,Active
7057,Sansa,Stark,Consumer,False,Standard,LP-613037,,Prepaid,,,True,2025-07-30,Citadel Ward,Harbor Ward,King's Landing,The North,Active
7058,Brienne,Snow,Consumer,False,Loyalty,LP-220076,,Prepaid,,,True,2025-03-07,Citadel Ward,East Rampart,Gulltown,The Stormlands,Active
7059,Gilly,,Consumer,False,Loyalty,LP-957596,,Prepaid,,,True,2025-02-20,Oldtown Harbor,Harbor Ward,Oldtown,The Stormlands,Active
7060,Brienne,Dayne,Consumer,False,Loyalty,LP-130904,,Prepaid,,,True,2024-04-22,Harbor Ward,East Rampart,Gulltown,Dorne,Active
7061,Theon,Clegane,Consumer,False,Standard,LP-465684,,Prepaid,,,True,2025-04-28,Market Quarter,West Market,White Harbor,The North,Active
7062,Daenerys,Hightower,Consumer,False,Loyalty,LP-206845,,Prepaid,,,True,2024-09-17,Harbor Ward,Garden Terrace,Gulltown,The Westerlands,Active
7063,Missandei,Flowers,Consumer,False,Standard,LP-881242,,Prepaid,,,True,2025-02-24,King's Road District,Harbor Ward,Gulltown,Crownlands,Active
7064,Missandei,Septa,Consumer,False,Loyalty,LP-474748,,Prepaid,,,True,2025-08-27,King's Road District,North Gate,Highgarden,Iron Islands,Active
7065,Bran,Arryn,Consumer,False,Standard,LP-163335,,Prepaid,,,True,2025-04-01,King's Road District,Garden Terrace,Oldtown,Crownlands,Active
7066,Brienne,Tyrell,Consumer,False,Loyalty,,,Prepaid,,,True,2025-04-29,King's Road District,West Market,Lannisport,The Reach,Active
7067,Margaery,Martell,Consumer,False,Standard,LP-198723,,Prepaid,,,True,2025-08-03,King's Road District,West Market,Lannisport,The Vale,Active
7068,Ellaria,Karstark,Consumer,False,Standard,,,Prepaid,,,True,2025-03-18,Market Quarter,West Market,King's Landing,The Westerlands,Active
7069,Jaime,Mormont,Consumer,False,Loyalty,LP-689862,,Prepaid,,,True,2024-12-02,King's Road District,South Keep,Gulltown,The Westerlands,Active
7070,Olenna,Tyrell,Consumer,False,Standard,LP-556559,,Prepaid,,,True,2024-09-24,Harbor Ward,West Market,King's Landing,The Riverlands,Active
7071,Olenna,Tully,Consumer,False,Loyalty,LP-166472,,Prepaid,,,True,2025-10-01,Citadel Ward,Garden Terrace,White Harbor,The Reach,Active
7072,Margaery,Greyjoy,Consumer,False,Standard,LP-179415,,Prepaid,,,True,2025-03-11,Oldtown Harbor,Garden Terrace,Oldtown,Crownlands,Active
7073,Stannis,Mormont,Consumer,False,Standard,LP-436044,,Prepaid,,,True,2024-12-27,Oldtown Harbor,North Gate,White Harbor,The Reach,Active
7074,Oberyn,Targaryen,Consumer,False,Loyalty,,,Prepaid,,,True,2024-12-31,King's Road District,West Market,Lannisport,The Westerlands,Active
7075,Daenerys,Rivers,Consumer,False,Loyalty,,,Prepaid,,,True,2024-06-13,King's Road District,Garden Terrace,Lannisport,The Stormlands,Active
7076,Theon,Tarly,Consumer,False,Standard,,,Prepaid,,,True,2025-05-21,Harbor Ward,Harbor Ward,Lannisport,Crownlands,Active
7077,Cersei,Bolton,Consumer,False,Loyalty,,,Prepaid,,,True,2025-02-14,Citadel Ward,Harbor Ward,Oldtown,The Riverlands,Active
7078,Ellaria,Baratheon,Consumer,False,Standard,,,Prepaid,,,True,2025-02-14,Harbor Ward,West Market,Oldtown,The Vale,Active
7079,Robb,Stark,Consumer,False,Loyalty,LP-850802,,Prepaid,,,True,2024-12-11,Citadel Ward,South Keep,Highgarden,Crownlands,Active
7080,Bran,Clegane,Consumer,False,Standard,LP-743918,,Prepaid,,,True,2025-05-14,Market Quarter,West Market,Oldtown,The Riverlands,Active
7081,Gendry,,Consumer,False,Standard,LP-621357,,Prepaid,,,True,2025-01-20,Garden Terrace,Garden Terrace,White Harbor,The Vale,Active
7082,Missandei,Targaryen,Consumer,False,Loyalty,,,Prepaid,,,True,2025-04-21,Market Quarter,West Market,Highgarden,The North,Active
7083,Catelyn,,Consumer,False,Standard,,,Prepaid,,,True,2024-05-29,Harbor Ward,North Gate,King's Landing,The Riverlands,Active
7084,Jorah,Royce,Consumer,False,Loyalty,LP-274489,,Prepaid,,,True,2025-04-14,Garden Terrace,South Keep,Highgarden,Iron Islands,Active
7085,Arya,Rivers,Consumer,False,Standard,,,Prepaid,,,True,2025-03-26,Harbor Ward,North Gate,King's Landing,Crownlands,Active
7086,Gendry,,Consumer,False,Standard,,,Prepaid,,,True,2024-07-29,Oldtown Harbor,Garden Terrace,Oldtown,The Westerlands,Active
7087,Bran,Royce,Consumer,False,Standard,LP-464931,,Prepaid,,,True,2024-10-27,Market Quarter,East Rampart,Highgarden,The Westerlands,Active
7088,Catelyn,Dayne,Consumer,False,Standard,,,Prepaid,,,True,2025-07-28,Oldtown Harbor,Garden Terrace,Oldtown,Iron Islands,Active
7089,Tyrion,Arryn,Consumer,False,Standard,LP-753250,,Prepaid,,,True,2025-09-05,King's Road District,Garden Terrace,Oldtown,The Stormlands,Active
7090,Ned,Greyjoy,Consumer,False,Loyalty,LP-113275,,Prepaid,,,True,2024-06-10,Citadel Ward,South Keep,Gulltown,The Westerlands,Active
7091,Grey,Arryn,Consumer,False,Loyalty,LP-639321,,Prepaid,,,True,2024-08-18,Market Quarter,North Gate,King's Landing,Iron Islands,Active
7092,Margaery,Waters,Consumer,False,Loyalty,LP-855278,,Prepaid,,,True,2025-06-23,Harbor Ward,Garden Terrace,Highgarden,The Reach,Active
7093,Bran,Rivers,Consumer,False,Standard,LP-109295,,Prepaid,,,True,2024-04-28,Oldtown Harbor,North Gate,Lannisport,Crownlands,Active
7094,Grey,Tully,Consumer,False,Loyalty,,,Prepaid,,,True,2024-09-17,Garden Terrace,South Keep,Lannisport,The Stormlands,Active
7095,Stannis,Storm,Consumer,False,Loyalty,LP-530126,,Prepaid,,,True,2025-08-23,Harbor Ward,East Rampart,Gulltown,The Reach,Active
7096,DAENERYS ,stark,Consumer,False,Standard,LP-871205,,Prepaid,,,True,2024-04-25,King's Road District,West Market,Highgarden,The Riverlands,Active
7097,Grey,Stark,Consumer,False,Standard,LP-694363,,Prepaid,,,True,2024-05-20,Oldtown Harbor,South Keep,Gulltown,The Reach,Active
7098,SANDOR ,payne,Consumer,False,Standard,,,Prepaid,,,True,2024-10-05,Market Quarter,Garden Terrace,White Harbor,The Vale,Active
7099,Gendry,,Consumer,False,Standard,,,Prepaid,,,True,2024-12-05,Citadel Ward,Garden Terrace,Lannisport,Crownlands,Active
7100,Robb,Snow,Consumer,False,Loyalty,,,Prepaid,,,True,2025-03-05,Market Quarter,South Keep,Gulltown,The Westerlands,Active
7101,Catelyn,Snow,Consumer,False,Loyalty,LP-203114,,Prepaid,,,True,2025-09-30,Citadel Ward,Garden Terrace,White Harbor,The Vale,Active
7102,Sandor,Rivers,Consumer,False,Standard,LP-874933,,Prepaid,,,True,2024-05-23,Oldtown Harbor,South Keep,King's Landing,The Westerlands,Active
7103,Missandei,Payne,Consumer,False,Standard,LP-196589,,Prepaid,,,True,2025-03-24,Market Quarter,North Gate,Lannisport,Crownlands,Active
7104,Jorah,Stark,Consumer,False,Loyalty,LP-662857,,Prepaid,,,True,2025-03-24,Oldtown Harbor,Harbor Ward,Gulltown,Crownlands,Active
7105,Jon,Waters,Consumer,False,Loyalty,,,Prepaid,,,True,2025-01-20,Citadel Ward,East Rampart,Oldtown,The North,Active
7106,Arya,Baratheon,Consumer,False,Standard,,,Prepaid,,,True,2025-08-19,Citadel Ward,South Keep,Highgarden,The Vale,Active
7107,Eddard,Hill,Consumer,False,Loyalty,LP-649445,,Prepaid,,,True,2025-07-27,Citadel Ward,Garden Terrace,King's Landing,Crownlands,Active
7108,Sansa,Stark,Consumer,False,Standard,,,Prepaid,,,True,2025-08-19,Harbor Ward,South Keep,Lannisport,The Stormlands,Active
7109,Grey,Tyrell,Consumer,False,Loyalty,LP-548060,,Prepaid,,,True,2025-01-30,Citadel Ward,South Keep,White Harbor,Crownlands,Active
7110,Arya,Snow,Consumer,False,Standard,LP-322492,,Prepaid,,,True,2025-02-11,Market Quarter,Garden Terrace,White Harbor,The Westerlands,Active
7111,Gendry,Storm,Consumer,False,Standard,LP-654276,,Prepaid,,,True,2024-12-10,Harbor Ward,North Gate,Oldtown,The Stormlands,Active
7112,Davos,Stark,Consumer,False,Loyalty,LP-696562,,Prepaid,,,True,2025-05-25,Garden Terrace,West Market,Oldtown,The Reach,Active
7113,Ellaria,Karstark,Consumer,False,Standard,LP-222443,,Prepaid,,,True,2025-06-07,Garden Terrace,West Market,Lannisport,The Westerlands,Active
7114,Grey,Tyrell,Consumer,False,Loyalty,LP-753427,,Prepaid,,,True,2024-12-04,Garden Terrace,South Keep,King's Landing,The Stormlands,Active
7115,Missandei,Septa,Consumer,False,Standard,,,Prepaid,,,True,2025-05-06,Garden Terrace,East Rampart,Highgarden,The North,Active
7116,Samwell,Seaworth,Consumer,False,Loyalty,,,Prepaid,,,True,2025-05-01,Market Quarter,Harbor Ward,Highgarden,Dorne,Active
7117,Lyanna,Hightower,Consumer,False,Standard,LP-671615,,Prepaid,,,True,2024-11-15,Market Quarter,South Keep,Highgarden,Dorne,Active
7118,Bran,Payne,Consumer,False,Loyalty,,,Prepaid,,,True,2024-07-22,Market Quarter,Garden Terrace,King's Landing,The Vale,Active
7119,Missandei,Royce,Consumer,False,Loyalty,,,Prepaid,,,True,2024-10-30,Market Quarter,Harbor Ward,White Harbor,The Stormlands,Active
7120,Oberyn,Stark,Consumer,False,Standard,LP-438049,,Prepaid,,,True,2024-12-20,Market Quarter,North Gate,White Harbor,Iron Islands,Active
7121,Grey,Bolton,Consumer,False,Standard,LP-619297,,Prepaid,,,True,2025-06-15,Citadel Ward,East Rampart,White Harbor,The Vale,Active
7122,Stannis,Baratheon,Consumer,False,Loyalty,,,Prepaid,,,True,2024-12-30,King's Road District,Garden Terrace,Lannisport,The North,Active
7123,Jorah,Royce,Consumer,False,Standard,LP-464341,,Prepaid,,,True,2025-03-20,Market Quarter,East Rampart,Highgarden,The Westerlands,Active
7124,Robb,Snow,Consumer,False,Standard,LP-829871,,Prepaid,,,True,2025-03-03,Harbor Ward,Garden Terrace,Highgarden,Iron Islands,Active
7125,Gendry,Payne,Consumer,False,Standard,,,Prepaid,,,True,2024-08-18,Garden Terrace,South Keep,King's Landing,Dorne,Active
7126,Cersei,Snow,Consumer,False,Loyalty,LP-863140,,Prepaid,,,True,2025-02-28,Citadel Ward,East Rampart,Highgarden,The Vale,Active
7127,LYANNA ,royce,Consumer,False,Loyalty,,,Prepaid,,,True,2025-08-27,Citadel Ward,Harbor Ward,Highgarden,The Westerlands,Active
7128,Jorah,Karstark,Consumer,False,Loyalty,LP-554493,,Prepaid,,,True,2024-09-26,Harbor Ward,Harbor Ward,Gulltown,Iron Islands,Active
7129,Stannis,Hightower,Consumer,False,Standard,LP-725239,,Prepaid,,,True,2025-03-18,King's Road District,East Rampart,King's Landing,The North,Active
7130,Missandei,Payne,Consumer,False,Standard,LP-231033,,Prepaid,,,True,2024-11-17,Citadel Ward,East Rampart,Highgarden,The Westerlands,Active
7131,Sansa,Arryn,Consumer,False,Loyalty,,,Prepaid,,,True,2024-10-21,Garden Terrace,West Market,Highgarden,Crownlands,Active
7132,Samwell,Payne,Consumer,False,Loyalty,LP-576470,,Prepaid,,,True,2025-04-25,King's Road District,North Gate,Highgarden,Crownlands,Active
7133,Robb,Tarly,Consumer,False,Loyalty,LP-987524,,Prepaid,,,True,2024-10-07,Market Quarter,North Gate,Lannisport,Crownlands,Active
7134,Lyanna,Bolton,Consumer,False,Loyalty,LP-901685,,Prepaid,,,True,2025-04-03,Market Quarter,East Rampart,Gulltown,The Vale,Active
7135,Ned,Rivers,Consumer,False,Loyalty,LP-830774,,Prepaid,,,True,2024-08-03,Citadel Ward,West Market,King's Landing,The Westerlands,Active
7136,Gilly,Waters,Consumer,False,Standard,LP-567738,,Prepaid,,,True,2024-04-22,Garden Terrace,North Gate,Lannisport,The Riverlands,Active
7137,Lyanna,Sand,Consumer,False,Standard,,,Prepaid,,,True,2025-08-15,Harbor Ward,North Gate,Lannisport,The Reach,Active
7138,Tyrion,Hill,Consumer,False,Loyalty,LP-534702,,Prepaid,,,True,2024-06-12,Citadel Ward,South Keep,Gulltown,The Reach,Active
7139,Olenna,Targaryen,Consumer,False,Loyalty,LP-404213,,Prepaid,,,True,2024-12-02,Citadel Ward,Harbor Ward,Gulltown,The Westerlands,Active
7140,Ellaria,Hill,Consumer,False,Standard,LP-958965,,Prepaid,,,True,2024-05-27,Citadel Ward,East Rampart,White Harbor,The Vale,Active
7141,Grey,Pyke,Consumer,False,Loyalty,LP-424147,,Prepaid,,,True,2024-09-26,King's Road District,West Market,White Harbor,Iron Islands,Active
7142,Sansa,Dayne,Consumer,False,Loyalty,LP-777289,,Prepaid,,,True,2024-05-18,Oldtown Harbor,South Keep,Oldtown,The Riverlands,Active
7143,GREY ,septa,Consumer,False,Standard,LP-374251,,Prepaid,,,True,2024-09-29,Oldtown Harbor,Harbor Ward,Lannisport,The Westerlands,Active
7144,Lyanna,Rivers,Consumer,False,Standard,,,Prepaid,,,True,2024-11-26,King's Road District,Garden Terrace,White Harbor,The Vale,Active
7145,Sansa,Waters,Consumer,False,Loyalty,LP-587147,,Prepaid,,,True,2025-03-20,Citadel Ward,North Gate,Gulltown,Dorne,Active
7146,Olenna,Greyjoy,Consumer,False,Standard,LP-485169,,Prepaid,,,True,2025-01-13,Citadel Ward,East Rampart,Oldtown,The Westerlands,Active
7147,JON ,none,Consumer,False,Standard,,,Prepaid,,,True,2024-07-18,Oldtown Harbor,North Gate,Gulltown,The Reach,Active
7148,Eddard,Manderly,Consumer,False,Standard,,,Prepaid,,,True,2025-07-12,Harbor Ward,North Gate,Oldtown,Dorne,Active
7149,ARYA ,stark,Consumer,False,Standard,LP-762234,,Prepaid,,,True,2024-08-02,Oldtown Harbor,Garden Terrace,King's Landing,The Vale,Active
7150,Sansa,Baratheon,Consumer,False,Loyalty,,,Prepaid,,,True,2025-08-11,Oldtown Harbor,North Gate,King's Landing,The Reach,Active
7151,Catelyn,Tarly,Consumer,False,Standard,LP-277020,,Prepaid,,,True,2025-01-10,Garden Terrace,Harbor Ward,King's Landing,The Westerlands,Active
7152,Grey,Tully,Consumer,False,Standard,,,Prepaid,,,True,2025-04-07,Citadel Ward,Harbor Ward,King's Landing,Dorne,Active
7153,Oberyn,Frey,Consumer,False,Standard,,,Prepaid,,,True,2024-06-25,Garden Terrace,South Keep,Oldtown,Crownlands,Active
